KO id,Tau,lambda,num_ORFs,Trusted Cutoff,E_value_trusted,E_values_MAG,Rk
K04621,-5.7467,0.70022,4825,,,,
K07639,-5.76,0.69819,4825,430.13,3.2576429421974695e-129,4.1999999999999996e-55,1.2892757354085146e+74
K08748,-6.4776,0.69667,4825,,,4e-08,
K09730,-4.6617,0.70964,4825,82.8,5.351021394951511e-24,,
K14522,-5.6447,0.7005,4825,,,,
K25084,-6.3009,0.69787,4825,,,,
K19094,-4.1939,0.71858,4825,161.17,1.1953741295278952e-48,,
K26098,-6.037,0.69687,4825,,,,
K26599,-5.0018,0.70498,4825,198.13,3.096369005418225e-59,0.015,4.844383848873321e+56
K00334,-4.9547,0.70171,4825,,,2.4e-62,
K12571,-7.193,0.69515,4825,,,0.083,
K15589,-6.6606,0.696,4825,,,0.063,
K16293,-5.0358,0.70609,4825,266.9,1.9684066951048568e-80,,
K08202,-6.4485,0.69657,4825,,,1.6e-43,
K24331,-6.6172,0.69538,4825,,,,
K00936,-5.9159,0.69801,4825,,,7.2e-58,
K20422,-7.5973,0.69454,4825,,,1.5e-31,
K05357,-5.238,0.70243,4825,,,,
K07985,-5.7069,0.69857,4825,,,,
K03386,-5.2473,0.69999,4825,,,5.3e-48,
K20807,-4.7934,0.70395,4825,158.77,4.771257774357149e-47,,
K12681,-6.93,0.6958,4825,2042.3,0.0,,
K15699,-4.8282,0.70212,4825,,,,
K01787,-6.3354,0.69711,4825,221.9,3.8458800459517976e-66,,
K22148,-8.9746,0.6937,4825,,,2.4e-29,
K23130,-4.8616,0.70249,4825,50.0,8.828913244644042e-14,5.4e-14,0.6116268050629954
K01181,-5.9266,0.69776,4825,100.77,2.2432239501961266e-29,1.4e-94,6.241017531386454e-66
K18136,-4.5363,0.70585,4825,167.4,9.483783200819511e-50,9.4e-10,9.911656351642169e+39
K04613,-6.8091,0.69554,4825,,,,
K11212,-6.0066,0.69933,4825,139.1,4.096595441078897e-41,,
K09788,-6.0435,0.69926,4825,448.47,4.5151732488417586e-135,,
K08834,-7.2322,0.69488,4825,,,,
K17208,-5.7419,0.70088,4825,,,1.3e-14,
K03064,-5.8218,0.69834,4825,,,9.8e-43,
K11267,-7.3458,0.69488,4825,,,,
K11059,-6.6587,0.69572,4825,2137.7,0.0,,
K06938,-4.3776,0.70987,4825,,,,
K07920,-5.4704,0.69913,4825,,,,
K02239,-6.5652,0.69764,4825,,,5.1e-29,
K03221,-3.7209,0.71841,4825,,,,
K07767,-5.7571,0.69741,4825,,,2.1e-54,
K16627,-5.1851,0.70041,4825,,,,
K16135,-5.9393,0.70031,4825,296.63,4.569175657037281e-89,2.1e-10,4.596015031213902e+78
K26268,-6.3844,0.69595,4825,,,,
K24646,-5.6822,0.69719,4825,,,,
K03757,-5.845,0.69866,4825,643.07,6.123416268682957e-194,1.2e-05,1.9596903874348228e+188
K20780,-6.7091,0.69494,4825,,,,
K23798,-5.7411,0.69796,4825,,,,
K03395,-4.4514,0.7083,4825,79.83,5.723082350036567e-23,4.5e-34,7.862895769744162e-12
K05302,-6.0312,0.69761,4825,,,,
K08883,-6.356,0.69567,4825,,,,
K13012,-5.4772,0.70172,4825,,,1.2e-48,
K25792,-5.638,0.70031,4825,,,,
K23227,-5.6406,0.69966,4825,,,2.7e-11,
K24188,-6.247,0.69788,4825,,,1.9e-17,
K25170,-5.1558,0.70364,4825,,,2.6e-52,
K15355,-5.8275,0.70002,4825,,,5.6e-72,
K25872,-4.965,0.70451,4825,,,,
K15514,-6.2177,0.69785,4825,702.97,5.60113515534615e-212,1.7e-34,3.0350990519794736e+177
K09237,-5.8812,0.69635,4825,,,,
K20628,-5.9582,0.69766,4825,85.7,8.165627097727997e-25,,
K21610,-5.5217,0.70232,4825,405.23,2.5038096076077216e-122,0.0012,4.792696682502734e+118
K03632,-7.3375,0.69481,4825,386.7,6.051108183420943e-116,0.55,9.089244206654758e+114
K06550,-7.2329,0.69488,4825,,,1.5e-06,
K08146,-6.3887,0.69719,4825,,,2.5e-44,
K20450,-6.72,0.6971,4825,1135.3,0.0,2.8e-05,inf
K23468,-6.2622,0.69706,4825,,,,
K12378,-6.3006,0.69593,4825,,,0.78,
K13360,-4.5791,0.70276,4825,,,,
K08685,-6.5114,0.69769,4825,281.73,2.2157068212951325e-84,,
K06425,-4.2872,0.7185,4825,44.57,2.74200369775815e-12,,
K20793,-5.2636,0.69937,4825,,,1.5e-05,
K21182,-6.7216,0.69546,4825,,,5.2e-14,
K09405,-4.8706,0.70016,4825,,,,
K03800,-5.4466,0.69833,4825,256.53,1.7021871846267648e-76,,
K08996,-5.0775,0.70505,4825,62.27,1.1527584468840243e-17,,
K25314,-6.83,0.69551,4825,,,,
K07735,-5.0433,0.70153,4825,41.33,3.588523683530786e-11,1.9999999999999998e-50,5.573322559298756e-40
K20235,-6.1829,0.6969,4825,,,,
K08476,-6.111,0.69897,4825,498.23,3.857815894446321e-150,8.4e-96,2.1773978411184858e+54
K24364,-5.9342,0.69868,4825,,,,
K03165,-6.7408,0.69524,4825,,,4.6e-11,
K08619,-6.9624,0.69529,4825,,,,
K09601,-5.6029,0.70047,4825,,,,
K19129,-5.4078,0.7002,4825,149.67,3.3529298493583743e-44,,
K09887,-4.8774,0.70521,4825,351.9,2.5924298894309065e-106,,
K24954,-6.408,0.69807,4825,531.73,3.44590728563401e-160,0.00062,1.7992358720293503e+156
K04219,-5.7615,0.69828,4825,,,,
K05201,-6.8432,0.69577,4825,,,,
K00505,-5.7692,0.6984,4825,,,,
K17634,-7.0195,0.69546,4825,,,,
K11075,-5.499,0.70078,4825,341.5,1.19158729440484e-102,0.028,2.349806861106648e+100
K26562,-6.753,0.69604,4825,,,4.9e-11,
K22620,-6.0943,0.69821,4825,,,5.199999999999999e-24,
K25638,-6.6031,0.69643,4825,,,,
K02541,-6.5608,0.69556,4825,,,,
K05559,-6.8607,0.6956,4825,1020.13,2.7195288351858336e-307,2.2000000000000002e-110,8.08963660004608e+196
K21123,-5.2039,0.70098,4825,,,7.5e-06,
K11682,-6.5007,0.69631,4825,,,,
K08299,-5.0135,0.70247,4825,307.0,3.1244904822821495e-92,1.4e-71,4.480730563715561e+20
K09281,-5.151,0.70393,4825,,,,
K07633,-5.691,0.69941,4825,,,,
K16913,-6.9692,0.69589,4825,,,,
K06571,-5.4655,0.70059,4825,,,,
K13096,-5.7507,0.69704,4825,,,,
K14524,-4.7125,0.70839,4825,,,,
K07786,-6.4094,0.69779,4825,633.73,4.915762356137881e-191,7.6e-27,1.5460470725381075e+164
K03967,-4.1343,0.71083,4825,,,,
K15154,-5.4157,0.69978,4825,,,,
K15095,-5.7974,0.6981,4825,,,3.9e-18,
K20186,-5.4368,0.70291,4825,,,,
K22644,-5.3362,0.69973,4825,,,,
K16874,-6.394,0.69834,4825,483.13,1.6523761417788134e-145,,
K21324,-5.558,0.70042,4825,50.0,6.072819262765749e-14,,
K21531,-6.6561,0.69684,4825,,,,
K20549,-5.8045,0.69987,4825,863.17,3.622237649961034e-261,1.3e-19,3.5889417692237414e+241
K06322,-5.9033,0.6989,4825,347.6,2.427736435376851e-104,7.8e-11,3.212869356960995e+93
K06246,-7.1624,0.69522,4825,,,0.38,
K00079,-5.5193,0.69929,4825,,,9.999999999999999e-29,
K01061,-5.2695,0.69909,4825,,,4.7e-70,
K02050,-5.777,0.69933,4825,,,2.3e-12,
K05068,-5.4605,0.70059,4825,,,,
K14946,-5.1891,0.69893,4825,,,8e-07,
K18051,-6.6102,0.69655,4825,,,,
K02022,-6.0777,0.6984,4825,242.97,1.3948390459152153e-72,1e-08,7.169285968359567e+63
K09525,-5.0387,0.70174,4825,,,4.2e-19,
K23255,-4.3426,0.7045,4825,31.7,4.527794962424059e-08,,
K04393,-5.1981,0.70008,4825,,,,
K06067,-5.9552,0.697,4825,,,,
K24587,-6.5699,0.69792,4825,,,,
K13554,-6.4483,0.69684,4825,870.87,1.5043730091984022e-262,,
K09618,-5.6157,0.69989,4825,,,,
K07182,-6.3141,0.69665,4825,,,3.1e-22,
K05214,-7.1117,0.69505,4825,,,,
K22143,-6.4023,0.69631,4825,,,,
K00226,-5.6201,0.69897,4825,,,1.4e-45,
K14664,-6.3718,0.69714,4825,,,7.1e-103,
K26649,-5.8307,0.69893,4825,,,,
K04385,-6.3552,0.69586,4825,,,,
K17433,-5.3954,0.70095,4825,,,,
K04321,-5.7638,0.69932,4825,,,,
K07339,-3.9728,0.71858,4825,,,9.5e-10,
K24312,-5.7112,0.7008,4825,456.93,7.533470963627848e-138,4.7e-12,6.2388240728502774e+125
K20846,-6.5064,0.69639,4825,278.07,4.136994410087911e-83,0.1,2.4172138051758935e+81
K09238,-5.5655,0.69689,4825,,,,
K12082,-5.7484,0.69971,4825,623.13,3.800217236710251e-188,,
K12312,-7.2139,0.69526,4825,,,,
K16530,-5.2048,0.69993,4825,,,,
K07609,-6.6003,0.6948,4825,,,,
K13184,-7.2749,0.69505,4825,,,1.1e-38,
K13466,-7.1272,0.69546,4825,,,2.7e-41,
K26024,-5.3787,0.70002,4825,,,,
K24038,-6.1336,0.69673,4825,,,,
K25020,-4.2092,0.71087,4825,,,,
K06570,-6.4967,0.69704,4825,,,,
K19988,-6.7495,0.6959,4825,,,,
K20217,-5.032,0.70193,4825,,,,
K20215,-5.3866,0.70162,4825,,,9.7,
K14176,-6.2136,0.69763,4825,,,,
K18638,-6.2166,0.69555,4825,,,,
K19620,-5.5491,0.69897,4825,165.8,4.666247164015843e-49,1.6,3.428879662308792e+48
K08206,-6.0038,0.69757,4825,,,6.5e-14,
K20917,-6.1614,0.69684,4825,,,,
K25532,-6.6666,0.69683,4825,,,,
K24109,-6.3313,0.69715,4825,,,,
K05223,-4.7624,0.70511,4825,,,,
K05416,-4.9891,0.70586,4825,,,,
K24929,-7.5794,0.69436,4825,,,1.8e-29,
K25911,-5.3671,0.70221,4825,248.1,2.424755281210562e-74,,
K18103,-5.6508,0.70068,4825,,,2.6000000000000004e-28,
K16763,-6.5612,0.6961,4825,,,,
K20172,-6.1259,0.69935,4825,50.0,4.33234580075982e-14,9.1e-19,2.100478682565924e-05
K09595,-5.6351,0.6986,4825,,,,
K06756,-7.1504,0.69496,4825,,,1.9e-13,
K07384,-6.492,0.69702,4825,,,,
K00551,-5.385,0.70068,4825,,,3.5,
K03569,-6.054,0.69862,4825,,,9.999999999999999e-143,
K20636,-6.2339,0.696,4825,,,,
K26866,-6.2452,0.69818,4825,,,,
K05022,-5.5036,0.70035,4825,,,,
K13222,-5.5688,0.70048,4825,,,7.2e-40,
K11925,-5.8405,0.69741,4825,,,,
K19591,-4.6627,0.70311,4825,,,0.0049,
K02779,-6.5394,0.69685,4825,721.17,2.824230119767955e-217,,
K03761,-5.9741,0.69746,4825,458.27,1.1549231072606855e-137,2.9e-15,2.51098967694775e+122
K07067,-5.5976,0.69896,4825,326.27,8.782204263352928e-98,0.00081,9.22319699827561e+93
K17922,-6.8257,0.69535,4825,,,,
K20442,-5.8132,0.69916,4825,50.0,5.448827259023806e-14,5e-22,9.176286496731011e-09
K11542,-7.4822,0.69428,4825,,,,
K20802,-5.1575,0.70261,4825,,,3.6,
K20607,-5.7429,0.69708,4825,,,,
K20590,-5.8456,0.70028,4825,,,3.2e-39,
K00263,-5.8274,0.69856,4825,425.7,5.839688013171568e-128,4.3e-148,7.363407069523642e-21
K19102,-8.5663,0.69383,4825,6567.27,0.0,5.5e-06,inf
K03747,-4.5653,0.70859,4825,66.43,6.849140388433989e-19,,
K18445,-4.2272,0.71124,4825,156.9,8.190342010306248e-47,3.6e-15,4.395420845026948e+31
K25996,-5.3,0.70276,4825,179.37,2.0956981474307646e-53,,
K01767,-4.7022,0.70851,4825,166.37,1.1072407928782282e-49,,
K18177,-4.3053,0.70717,4825,,,,
K06769,-7.2088,0.69599,4825,,,,
K07751,-6.037,0.69883,4825,,,,
K07167,-4.8386,0.70354,4825,85.0,1.7135369079840162e-24,0.57,3.326453006901424e+23
K18079,-6.2995,0.696,4825,,,,
K19061,-5.9074,0.69909,4825,277.6,4.050905621137645e-83,0.061,1.5058361192544627e+81
K01464,-6.231,0.69675,4825,,,1.1000000000000004e-59,
K22051,-6.6911,0.69536,4825,1063.33,2.384e-320,7.4,inf
K25069,-4.9906,0.7019,4825,322.17,9.009638008675385e-97,0.041,4.5506822760826886e+94
K24987,-5.7721,0.70042,4825,555.1,1.1820382298016231e-167,,
K15042,-6.4915,0.69596,4825,,,,
K23336,-6.2984,0.69617,4825,,,,
K18274,-6.4146,0.69659,4825,,,,
K24985,-5.7482,0.70028,4825,289.63,7.092395886794692e-87,,
K25227,-6.4532,0.69652,4825,259.7,1.4912151288456828e-77,0.047,3.1517920580903493e+75
K16619,-6.0347,0.69926,4825,389.2,4.5367258437009704e-117,,
K17601,-7.2098,0.69457,4825,,,3.1e-16,
K17406,-6.0498,0.69825,4825,,,,
K09106,-5.4798,0.69875,4825,,,,
K06078,-4.0907,0.71123,4825,,,,
K07060,-5.3389,0.706,4825,,,,
K01966,-6.2191,0.69648,4825,901.47,1.3428870982233617e-271,4.8999999999999996e-120,3.6488547745247493e+151
K01229,-8.206,0.69381,4825,,,,
K10399,-6.2392,0.69647,4825,,,,
K11381,-6.9707,0.69534,4825,489.73,4.8827566413400134e-147,2.6e-254,5.3248609156291304e-108
K03876,-6.0977,0.69752,4825,,,,
K17258,-6.4165,0.69739,4825,,,,
K04775,-5.4579,0.70092,4825,,,0.4,
K08205,-6.1995,0.69703,4825,,,8.2e-33,
K11886,-7.4843,0.69442,4825,,,,
K23774,-5.2759,0.70371,4825,,,5.9e-15,
K02469,-6.9266,0.69519,4825,1057.53,2.026287e-318,0.0,0.0
K03451,-6.5534,0.69739,4825,666.37,7.471679298553321e-201,,
K25541,-5.0986,0.70539,4825,,,,
K24559,-7.6052,0.69438,4825,50.0,2.0500384307660197e-14,2.5e-25,1.2194893337028063e-11
K16134,-5.5248,0.701,4825,376.6,2.2349005313810604e-113,1.5e-08,6.711708100373811e+104
K04281,-6.4559,0.69591,4825,,,,
K07299,-6.3764,0.69735,4825,,,2.7999999999999997e-68,
K03032,-7.0234,0.69517,4825,,,,
K01134,-6.3442,0.69713,4825,,,7.2e-125,
K09199,-5.7244,0.69692,4825,,,,
K19973,-5.2871,0.70334,4825,,,1.4999999999999999e-92,
K24886,-6.8618,0.69479,4825,,,4.8,
K20037,-5.787,0.70099,4825,402.3,2.799542850163071e-121,0.13,4.6436152957054265e+119
K22956,-5.2761,0.70436,4825,190.4,6.702620158843497e-57,,
K04711,-5.7771,0.69987,4825,148.13,8.007255182517014e-44,,
K07729,-4.5496,0.70702,4825,,,1.6e-11,
K01339,-5.361,0.70253,4825,,,,
K12251,-5.7514,0.70006,4825,,,2.7e-132,
K15269,-5.9065,0.6989,4825,142.87,3.354303235840158e-42,7.8e-40,232.53711580570084
K03933,-5.259,0.69937,4825,246.8,1.3334572056025887e-73,,
K21547,-6.1338,0.69693,4825,,,,
K19879,-5.2229,0.70193,4825,89.63,5.863122635520604e-26,,
K19813,-6.1572,0.69728,4825,675.9,1.379188765961184e-203,5.6000000000000004e-98,4.060357898940142e+105
K09352,-4.5669,0.69996,4825,,,,
K14809,-6.3343,0.69633,4825,,,8.6e-72,
K20999,-5.843,0.69971,4825,,,2.4e-22,
K21981,-6.2965,0.69704,4825,,,,
K05216,-5.9849,0.6979,4825,,,,
K02185,-5.6889,0.69892,4825,,,,
K00766,-5.8307,0.69802,4825,98.2,1.4027567443784867e-28,2.4e-102,1.710916742776637e-74
K10244,-5.6415,0.70113,4825,,,,
K13534,-6.0397,0.69783,4825,,,0.0004,
K10484,-6.8989,0.69458,4825,,,,
K24275,-6.3576,0.69603,4825,,,,
K06264,-6.1266,0.69776,4825,,,,
K20507,-5.8112,0.69873,4825,,,0.5,
K20448,-5.4106,0.70061,4825,,,6.7e-28,
K21430,-5.7705,0.69777,4825,,,3.3999999999999995e-105,
K26593,-5.2596,0.70146,4825,562.73,4.477420085434204e-170,,
K16218,-5.5682,0.69937,4825,319.53,8.721635757530904e-96,,
K17200,-5.5412,0.70263,4825,,,,
K13002,-5.1178,0.70299,4825,305.57,6.746190985915521e-92,1.6999999999999999e-35,2.5199405168771603e+56
K16751,-7.3686,0.69431,4825,,,,
K22400,-4.2984,0.70336,4825,,,,
K25418,-5.1167,0.70524,4825,,,,
K22089,-6.4929,0.69769,4825,,,,
K23071,-5.0523,0.70476,4825,,,,
K05492,-5.1746,0.70024,4825,,,,
K21443,-5.1165,0.6989,4825,,,,
K03134,-4.7051,0.70159,4825,,,,
K09273,-6.063,0.69671,4825,,,,
K24181,-7.9641,0.69401,4825,,,4.9e-06,
K12417,-6.3267,0.69665,4825,,,2.8e-42,
K14565,-6.1876,0.697,4825,,,,
K01765,-6.4284,0.69597,4825,,,,
K22245,-7.1604,0.69489,4825,,,1.7e-71,
K08725,-4.7347,0.70619,4825,,,,
K16505,-6.5342,0.69611,4825,,,,
K19026,-8.0468,0.69405,4825,,,,
K26435,-6.1679,0.6964,4825,,,,
K17304,-6.2903,0.6965,4825,,,,
K11512,-5.9756,0.6964,4825,,,,
K20461,-5.2186,0.70232,4825,,,2.0,
K23479,-5.0929,0.70114,4825,,,,
K13923,-4.4922,0.70484,4825,279.37,6.17976829020835e-84,,
K21028,-5.8296,0.69815,4825,223.13,1.8294903144751176e-66,,
K06903,-4.7488,0.70547,4825,74.77,2.0911729541838717e-21,,
K25685,-4.5256,0.70367,4825,,,,
K13925,-6.2626,0.6968,4825,,,4e-05,
K22876,-5.4364,0.70214,4825,,,,
K05506,-5.0141,0.70511,4825,,,,
K08924,-5.5504,0.70012,4825,50.0,6.20782918804309e-14,,
K22349,-7.3559,0.69459,4825,1298.3,0.0,,
K23331,-6.1734,0.69698,4825,,,,
K25933,-6.4517,0.69836,4825,854.23,4.405474597573825e-258,,
K24482,-6.2878,0.69816,4825,,,,
K22040,-7.0049,0.69503,4825,,,,
K25058,-6.5173,0.69616,4825,,,,
K15803,-6.4039,0.69679,4825,,,,
K04990,-6.5397,0.696,4825,,,,
K14313,-5.0267,0.69936,4825,,,,
K18156,-5.1198,0.70087,4825,,,,
K05246,-4.657,0.7032,4825,,,,
K15224,-7.4219,0.69441,4825,,,,
K08512,-4.7971,0.70323,4825,,,,
K17309,-5.7976,0.6975,4825,,,,
K12244,-6.2278,0.69709,4825,,,2.4e-28,
K24502,-5.3401,0.69787,4825,,,,
K15347,-5.6778,0.70044,4825,261.2,3.1623551015385863e-78,,
K12872,-5.498,0.698,4825,,,0.0015,
K07175,-6.0389,0.6972,4825,,,1.2e-151,
K18306,-5.775,0.69962,4825,397.13,1.838216816156003e-119,1.3999999999999994e-68,7.616076556886347e+50
K24679,-6.1583,0.69735,4825,,,,
K25661,-5.9406,0.69831,4825,,,,
K05723,-6.6328,0.69566,4825,,,4.4,
K04508,-5.9545,0.69758,4825,,,8.8e-23,
K10127,-5.6266,0.69769,4825,,,,
K11455,-4.8063,0.69959,4825,,,,
K06694,-5.0907,0.70016,4825,,,2e-19,
K21485,-5.6923,0.69964,4825,,,,
K20264,-5.2168,0.70445,4825,259.3,5.722143696563489e-78,4.8e-55,8.388464628881489e+22
K04478,-5.3958,0.70372,4825,,,6.3e-50,
K05460,-6.3873,0.69612,4825,,,,
K02114,-4.8997,0.70523,4825,,,1.3e-21,
K12936,-6.3107,0.69837,4825,,,,
K19342,-5.2328,0.70168,4825,72.33,1.1151649928935059e-20,,
K08819,-6.6273,0.69669,4825,,,,
K09801,-5.3016,0.70125,4825,47.23,4.842289871035026e-13,,
K00341,-6.2309,0.69588,4825,,,1.9000000000000001e-246,
K03359,-4.2455,0.71123,4825,,,,
K10035,-5.1564,0.69954,4825,,,,
K22693,-5.9182,0.69791,4825,735.27,1.0727386917380635e-221,,
K21578,-6.2944,0.69869,4825,692.73,3.745265142500499e-209,,
K12053,-6.8528,0.69621,4825,568.63,4.790988357184234e-171,,
K20647,-6.8782,0.69472,4825,,,,
K20886,-6.0626,0.69932,4825,,,,
K13037,-6.1482,0.69831,4825,475.3,4.7168526697280855e-143,0.68,1.4416392616290904e+142
K11509,-5.2843,0.70061,4825,,,,
K03452,-6.2223,0.69767,4825,,,,
K18649,-5.5075,0.69978,4825,,,4.1000000000000004e-22,
K19631,-5.7876,0.69813,4825,,,,
K22513,-4.2647,0.70942,4825,46.03,1.5411379246913837e-12,,
K02657,-5.3158,0.7042,4825,,,1.1000000000000001e-27,
K16688,-7.2952,0.69539,4825,,,,
K17670,-5.8478,0.69849,4825,,,,
K09039,-5.3449,0.69873,4825,,,,
K12172,-7.6525,0.69411,4825,,,4.3e-06,
K07526,-6.8359,0.69528,4825,,,,
K05947,-5.8803,0.69834,4825,428.63,7.99742894383563e-129,,
K25890,-5.6299,0.70072,4825,482.33,1.5420972952024611e-145,3.8e-19,2.46417655476213e+126
K18950,-5.5917,0.70106,4825,,,0.066,
K18990,-6.0071,0.69923,4825,253.53,7.403157869618724e-76,3.6999999999999997e-54,4.997867214454737e+21
K07687,-5.6515,0.70145,4825,,,1.6999999999999998e-49,
K01498,-4.4403,0.70975,4825,278.7,2.559689341811413e-84,4.9e-45,1.9142948013107018e+39
K20295,-6.1828,0.69689,4825,,,,
K11816,-6.0809,0.69762,4825,317.53,4.3479905254943816e-95,1.3e-13,2.989886919894301e+81
K20546,-6.0734,0.69835,4825,,,1.8e-23,
K23215,-6.6791,0.69451,4825,,,0.014,
K21909,-5.684,0.70104,4825,265.5,1.3164740656641815e-79,,
K09795,-5.6746,0.69915,4825,74.8,1.7718715780060443e-21,,
K12485,-6.3233,0.69637,4825,,,,
K22783,-5.8121,0.69982,4825,,,,
K08758,-4.4804,0.70585,4825,,,,
K09740,-5.2006,0.70162,4825,136.53,3.139131475609433e-40,,
K26612,-4.2862,0.70846,4825,,,,
K05196,-6.2005,0.69761,4825,,,,
K08196,-6.0838,0.6989,4825,393.0,3.5499700508466217e-118,1.3e-31,3.662002725036981e+86
K14381,-5.4701,0.69828,4825,,,,
K17399,-6.4556,0.69555,4825,,,,
K00594,-5.9434,0.69888,4825,,,4.8e-28,
K18385,-6.0381,0.70039,4825,,,0.28,
K02443,-5.3628,0.70553,4825,76.7,3.4579321836864547e-22,0.71,2.0532502151128904e+21
K14011,-5.7725,0.69759,4825,,,,
K25526,-4.4933,0.708,4825,,,,
K06522,-7.3381,0.69514,4825,,,,
K18631,-6.1824,0.69769,4825,,,,
K24912,-4.6546,0.70506,4825,238.83,1.3415900840342075e-71,1.2e-15,8.944609939211527e+55
K01227,-6.2794,0.69597,4825,,,,
K00043,-5.8586,0.69963,4825,447.03,1.1894812134402946e-134,3e-105,2.5221079291561116e+29
K24572,-7.3259,0.69486,4825,,,,
K11529,-6.3019,0.69654,4825,154.17,1.380986325513422e-45,,
K11527,-6.581,0.6958,4825,618.87,4.8239230637985975e-186,6.5000000000000005e-158,1.3474510090717693e+28
K06181,-5.2762,0.69942,4825,,,2.9,
K04179,-5.9873,0.6987,4825,,,,
K05161,-5.0216,0.70471,4825,,,,
K04870,-5.5389,0.69969,4825,,,,
K07888,-5.3703,0.70097,4825,,,,
K21293,-6.4595,0.69704,4825,,,5.4e-10,
K11757,-7.5786,0.69445,4825,,,,
K02987,-5.7159,0.69913,4825,96.93,3.2907666126791174e-28,,
K11314,-6.0688,0.69744,4825,,,,
K14796,-5.7181,0.7005,4825,,,,
K18321,-5.9989,0.69931,4825,521.9,2.2760599473842705e-157,2.4e-44,1.0544537733982648e+113
K09839,-5.7948,0.69768,4825,,,,
K01168,-4.9433,0.70189,4825,,,,
K19658,-5.4147,0.70105,4825,,,,
K17952,-6.347,0.69804,4825,,,4.699999999999999e-43,
K02449,-6.1623,0.69882,4825,,,,
K03431,-6.4993,0.6964,4825,453.7,3.1592862788447206e-136,4.500000000000001e-74,1.4243723432513842e+62
K00430,-5.8536,0.69874,4825,,,0.29,
K03448,-6.4827,0.69651,4825,,,0.019,
K20871,-6.4183,0.69761,4825,,,,
K23889,-6.101,0.69895,4825,,,,
K03041,-6.9332,0.69563,4825,,,,
K04255,-6.1881,0.69768,4825,,,,
K05277,-5.9723,0.6999,4825,,,1.5e-27,
K20749,-5.178,0.69948,4825,457.77,1.1194715168126484e-137,,
K21731,-5.7432,0.69986,4825,675.53,4.1085215046408185e-204,0.00013,3.1641552771029016e+199
K13326,-5.0178,0.70287,4825,381.47,5.094551942034691e-115,0.014,2.748033616948187e+112
K04971,-6.7733,0.69604,4825,,,,
K07989,-5.0995,0.70225,4825,,,,
K23564,-5.5634,0.70028,4825,,,,
K00162,-6.1616,0.69864,4825,491.53,4.744093415955429e-148,6.7e-161,1.412282476872489e-13
K20660,-6.4875,0.69781,4825,,,3e-53,
K23678,-5.7921,0.69833,4825,,,,
K01525,-6.0145,0.70014,4825,,,1.4e-13,
K22161,-5.6973,0.69969,4825,606.6,4.20527712392316e-183,4.6e-97,1.0938637013554525e+86
K25179,-5.0303,0.70393,4825,,,,
K07482,-5.3715,0.69947,4825,102.47,8.391546235852027e-30,,
K22870,-6.6758,0.69536,4825,,,,
K25888,-5.4127,0.70196,4825,447.47,4.157913874297897e-135,,
K07722,-4.7722,0.70414,4825,59.3,1.2301407499334525e-16,,
K23465,-5.4818,0.7005,4825,257.2,5.882708436522337e-77,7e-26,1.189928087637498e+51
K22604,-5.12,0.70262,4825,397.47,6.848237864063328e-120,6.4e-10,9.345469779290974e+109
K09578,-5.3091,0.6991,4825,155.37,7.922616215341308e-46,1.3e-09,1.6408721117686954e+36
K16431,-5.8476,0.69807,4825,608.53,2.653996984456364e-183,2.5e-33,9.41975448593847e+149
K19016,-6.4087,0.69581,4825,,,,
K18880,-5.2832,0.70343,4825,,,6.9e-10,
K25892,-5.4911,0.6995,4825,483.97,9.785974047922608e-146,1.1e-05,1.1240577530792765e+140
K17285,-6.3749,0.69688,4825,292.33,1.9059839649333654e-87,,
K02168,-6.575,0.69655,4825,723.37,7.403305106230065e-218,,
K03150,-5.8943,0.69878,4825,199.07,3.0317285833905758e-59,1e-09,3.298448302656553e+49
K23673,-5.7458,0.70233,4825,309.33,3.799209611861196e-93,,
K23551,-7.2185,0.6951,4825,,,,
K22569,-5.195,0.7026,4825,,,,
K23964,-5.7017,0.70085,4825,,,,
K16435,-6.3852,0.69695,4825,212.23,3.256207688166598e-63,,
K07373,-5.6205,0.69777,4825,,,,
K10249,-5.6913,0.69912,4825,,,,
K11231,-6.9985,0.69513,4825,,,8.9e-31,
K15004,-6.8695,0.69544,4825,,,8.800000000000002e-30,
K19008,-6.3005,0.69594,4825,,,,
K26048,-5.7793,0.70011,4825,,,2.7,
K00164,-6.8371,0.69544,4825,,,0.0,
K08801,-7.0475,0.695,4825,,,,
K12248,-5.8595,0.69915,4825,173.03,2.322889375987378e-51,,
K13230,-5.9627,0.69939,4825,,,,
K11878,-5.2022,0.70641,4825,37.4,4.1074271778918904e-10,,
K02016,-5.7346,0.69804,4825,151.83,8.260637919422722e-45,2.2e-33,266323257532.8447
K16311,-6.2105,0.69584,4825,,,,
K09942,-5.5249,0.6996,4825,,,,
K00489,-6.3409,0.69784,4825,,,2.3e-08,
K01471,-6.3045,0.69807,4825,,,4.6000000000000015e-22,
K19105,-5.7155,0.7005,4825,526.77,4.886630710881343e-159,0.11,2.2510397553687992e+157
K01093,-6.0077,0.69783,4825,372.17,1.1791182874070495e-111,,
K04458,-6.1444,0.69643,4825,,,0.059,
K05440,-5.3201,0.70107,4825,,,,
K06004,-5.9789,0.69848,4825,,,,
K06785,-6.0845,0.69809,4825,,,,
K15886,-6.2323,0.69813,4825,50.0,4.307258904212012e-14,0.0038,88223161980.90694
K12180,-5.3432,0.69817,4825,,,,
K15198,-6.3725,0.69597,4825,,,,
